jobID,real,guess,pNFound
28535,1.5,1.51,0.33
28713,6.5,10.54,0.91
28715,2.5,2.33,0.83
28723,2.0,1.53,0.50
28731,1.0,2.12,1.00
28741,1.5,1.78,0.83
27335,4.0,2.46,0.50
28745,1.5,2.47,1.00
28743,2.0,0.00,0.50
28753,2.5,0.67,0.00
28765,1.0,1.15,1.00
28329,3.5,3.60,0.70
28770,1.0,1.27,1.00
28724,1.0,1.12,0.50
2649,7.5,4.03,1.00
28776,19.5,1.35,1.00
28778,1.0,1.01,0.33
29907,1.0,0.67,0.00
28771,1.0,0.67,0.00
28711,6.0,11.71,0.94
28792,4.0,9.76,0.96
28799,2.0,0.67,0.00
28803,2.5,1.07,0.25
28638,2.5,1.83,0.67
28809,1.5,0.67,0.00
28791,1.0,1.35,0.67
28464,1.0,0.67,0.00
26023,1.0,2.45,0.67
28818,2.0,0.67,0.00
28822,1.5,0.98,0.25
28823,5.5,0.67,0.00
28834,7.0,3.38,0.38
4060,27.0,14.35,0.91
28839,3.0,1.41,0.50
28844,8.5,3.34,0.55
28855,2.5,3.00,0.88
28858,1.5,0.67,0.00
28876,5.0,2.06,0.80
28879,3.0,0.67,0.00
28877,1.0,1.41,0.50
28208,3.0,1.80,0.67
28878,3.0,5.05,1.00
28860,1.0,1.18,0.50
28931,1.0,1.71,0.67
28758,5.0,8.27,0.78
28935,1.0,0.67,0.00
28417,16.0,7.33,0.81
28936,25.5,19.55,1.00
28937,14.0,2.29,0.90
28496,12.0,3.44,0.57
28945,1.0,1.13,0.33
28336,2.0,1.21,0.33
28198,1.0,0.67,0.00
28185,1.0,0.67,0.00
28192,1.0,0.67,0.00
28825,5.5,0.82,0.33
28025,10.5,6.83,0.86
27925,9.0,21.62,0.94
28671,2.0,0.73,0.20
28670,6.0,1.19,0.44
3928,7.0,1.39,0.50
28977,29.5,21.29,0.96
20278,14.0,10.26,0.52
28547,1.5,0.67,0.00
28082,1.0,0.90,1.00
28990,1.0,1.51,0.50
29002,1.5,3.93,0.90
29007,1.5,0.67,0.00
29006,5.0,1.16,0.17
28205,2.0,1.83,0.80
28817,1.0,1.43,0.50
28909,1.0,1.12,0.33
28880,4.0,0.67,0.00
4059,4.5,2.45,0.83
29019,3.5,0.67,0.00
29020,33.5,4.39,0.52
27539,1.5,2.03,0.75
28284,0.5,0.94,1.00
29032,1.5,0.67,0.00
28164,1.5,0.67,0.00
27656,20.0,19.79,1.00
29028,1.0,0.95,0.50
28982,2.0,0.79,0.12
29031,5.0,3.35,1.00
26024,5.0,3.85,0.83
28211,3.0,2.31,0.83
28402,42.0,19.52,0.93
28408,1.5,0.72,1.00
28987,1.0,1.19,0.33
23970,2.0,0.67,0.00
29087,1.0,0.96,0.33
4079,3.0,3.26,0.80
28089,1.0,0.67,0.00
27287,14.5,0.67,0.00
29089,1.0,1.10,1.00
29096,2.0,0.81,0.33
29045,4.0,6.31,0.88
29104,3.5,2.78,0.83
29112,2.5,0.67,0.00
29113,2.5,0.67,0.00
29103,3.0,2.35,1.00
25279,2.0,1.06,0.50
28960,1.0,0.67,0.00
29118,2.0,0.67,0.00
28696,18.5,9.90,0.79
28596,1.0,0.67,0.00
29135,12.0,8.38,0.87
29137,1.5,1.68,0.67
29126,2.5,1.61,0.75
28627,5.0,2.00,1.00
29145,0.5,0.71,1.00
29133,1.0,0.67,0.00
29150,4.0,0.67,0.00
28978,5.0,5.49,0.75
29128,1.0,0.67,0.00
29010,31.0,19.36,1.00
29051,8.0,2.33,0.57
29046,1.0,0.67,0.00
28812,2.5,1.83,0.80
28827,2.5,1.81,0.67
29180,31.0,42.22,1.00
29181,3.5,1.87,1.00
29182,1.0,0.67,0.00
28047,32.0,0.67,0.00
29195,1.0,2.83,0.83
29197,3.0,3.84,0.80
29200,1.0,0.67,0.00
29202,2.0,0.80,0.50
29204,17.5,13.47,0.81
27560,8.5,1.86,0.60
28714,15.5,4.09,0.73
29212,1.5,0.67,0.00
29083,2.5,0.82,0.50
29226,1.5,7.25,0.50
29228,1.0,1.27,0.50
29229,2.0,0.67,0.00
29225,2.5,3.86,0.90
28919,1.0,0.67,0.00
29250,2.0,0.67,0.00
27928,1.0,0.67,0.00
29130,3.0,0.67,0.00
29043,2.0,1.86,0.67
27310,29.0,4.43,0.73
29253,2.0,2.26,0.67
20398,1.0,1.65,0.67
28412,19.5,14.59,0.87
27827,5.5,0.67,0.00
25497,3.0,0.67,0.00
29257,0.5,0.67,0.00
29140,3.0,1.24,0.40
29266,2.0,1.26,0.33
28863,5.0,6.69,0.67
29270,2.5,2.68,0.75
29267,2.0,4.17,1.00
29279,40.0,1.67,1.00
29280,1.0,0.90,0.50
27591,6.5,1.34,0.33
28471,6.0,0.67,0.00
28475,10.5,8.68,1.00
29298,2.0,0.74,0.43
29299,3.5,2.51,0.80
29301,4.0,7.02,0.89
29302,5.0,0.67,0.00
29305,2.5,1.64,0.83
4113,1.0,0.99,0.33
29316,2.5,0.67,0.00
29331,0.5,0.67,0.00
29332,5.0,2.47,0.38
28675,1.0,1.43,0.50
29336,2.0,2.64,0.67
4107,5.0,0.67,0.00
29353,1.5,0.95,0.25
29281,2.5,3.10,1.00
29357,7.0,3.29,0.78
28906,1.0,0.67,0.00
29358,2.5,2.54,0.75
29344,2.5,8.01,0.70
29376,1.5,0.67,0.00
29390,2.5,5.24,0.75
29392,2.5,2.34,0.50
29393,3.0,2.64,0.71
28882,2.0,2.49,0.75
29273,1.0,1.20,0.33
29269,3.5,2.61,0.83
29401,4.0,1.16,0.33
28386,6.5,4.31,0.93
26137,15.5,14.57,0.92
4125,2.0,1.70,0.60
29378,8.0,0.67,0.00
28160,4.5,1.72,0.50
29388,2.5,3.69,0.78
29427,7.0,6.33,1.00
29428,0.5,0.67,0.00
29445,2.0,1.84,0.88
28351,7.0,6.49,1.00
29453,1.5,0.67,0.00
29456,2.0,2.08,0.83
29123,1.0,0.67,0.00
25703,2.0,0.67,0.00
29396,1.0,1.79,0.75
29219,4.0,0.67,0.00
28316,3.0,6.10,0.57
28308,1.0,1.25,0.50
29412,1.5,0.67,0.00
25325,11.5,2.38,0.62
28810,15.0,7.58,1.00
29530,1.0,0.95,0.50
29030,1.5,0.67,0.00
25550,31.0,24.99,0.82
30298,2.5,2.60,0.67
29546,3.0,0.67,0.00
29303,12.0,9.76,0.96
4133,5.0,1.71,0.75
29556,4.0,0.67,0.00
29018,3.0,1.74,0.67
29526,1.0,0.67,0.00
29561,13.0,7.37,0.71
29564,2.0,1.13,1.00
29566,2.0,0.67,0.00
28223,1.0,3.08,0.67
29570,2.0,3.66,1.00
3306,113.5,18.55,0.76
29525,7.0,3.30,0.78
29593,5.5,2.49,0.45
29584,2.5,4.09,0.78
29596,4.0,0.67,0.00
29598,1.5,0.67,0.00
20393,7.0,3.50,0.73
4139,2.0,1.03,0.50
4140,1.0,0.67,0.00
11246,30.0,25.67,0.98
29616,12.0,1.19,1.00
4149,16.0,7.28,0.88
29611,1.5,1.62,0.67
29639,1.5,0.67,0.00
29645,4.0,1.44,0.43
29514,5.5,5.97,0.69
29637,5.0,7.35,0.81
4153,5.5,5.57,0.88
22903,8.0,2.81,0.71
29668,1.0,1.85,1.00
29242,8.0,0.97,0.33
27728,3.0,0.67,0.00
26657,1.0,0.67,0.00
29631,5.0,6.34,0.77
29685,3.0,2.50,1.00
27124,1.0,0.67,0.00
29695,5.0,3.69,0.75
29700,15.0,7.79,0.93
29268,18.5,0.67,0.00
29706,1.5,0.67,0.00
29371,8.0,0.67,0.00
29708,2.5,0.67,0.00
29709,2.5,0.67,0.00
29425,10.5,0.67,0.00
29527,3.5,2.91,1.00
29714,1.0,0.67,0.00
29720,11.5,3.20,0.80
28125,8.0,7.66,1.00
29733,2.0,0.67,0.00
29603,1.5,0.67,0.00
29489,2.0,2.29,0.40
27709,6.5,1.18,0.33
29559,1.0,2.08,0.75
29752,8.0,0.67,0.00
29768,7.0,1.94,0.60
29750,2.0,0.67,0.00
29081,3.0,4.48,0.89
29773,0.5,0.67,0.00
29653,11.0,10.52,0.82
29379,4.5,0.67,0.00
29437,14.0,4.85,1.00
29015,11.5,5.81,0.87
29790,2.0,0.67,0.00
4164,46.0,45.47,0.82
29794,6.5,19.93,0.90
29796,0.5,0.92,1.00
29797,3.0,5.34,1.00
29803,1.5,1.25,0.67
29804,4.0,5.54,1.00
29475,31.0,25.91,0.83
29812,2.0,2.42,1.00
29354,19.0,10.65,0.93
4165,7.0,8.29,0.79
29774,2.0,1.00,0.50
29818,2.0,0.67,0.00
29820,5.0,6.01,0.88
25732,22.0,32.17,0.91
4170,1.5,1.25,0.50
4124,1.0,1.14,1.00
29839,3.5,0.67,0.00
29767,7.0,3.21,1.00
4171,2.0,0.67,0.00
29846,2.0,0.67,0.00
29830,2.5,2.24,0.75
29852,8.5,5.99,0.62
4174,1.0,0.00,0.67
27954,1.0,1.57,0.75
4167,5.0,5.92,1.00
29246,2.5,5.53,0.75
29220,9.0,6.95,1.00
29863,0.5,0.67,0.00
29864,2.0,0.86,0.25
29860,19.0,8.50,1.00
29550,7.5,13.79,0.93
29880,2.0,2.74,1.00
29884,10.0,4.13,0.86
29891,1.5,0.90,1.00
29403,5.0,5.01,0.70
26610,21.5,0.67,0.00
29908,2.5,1.34,0.33
24884,2.0,5.06,1.00
28180,3.75,1.99,1.00
29927,1.5,2.26,1.00
29928,1.5,2.26,1.00
4182,1.0,0.67,0.00
29088,1.0,5.54,0.71
29944,1.0,0.67,0.00
29945,1.0,0.67,0.00
29947,1.0,0.67,0.00
29771,1.0,0.91,0.50
29949,1.5,1.23,0.25
4186,16.0,14.66,0.90
29963,1.5,5.14,0.90
25033,1.5,2.23,1.00
29979,4.0,0.67,0.00
29983,1.0,0.67,0.00
29995,1.0,0.91,0.50
29975,1.5,1.56,0.67
30005,2.0,1.67,0.75
26962,10.5,8.28,0.80
30045,2.0,0.86,0.33
30017,6.0,3.26,0.89
29999,5.0,3.20,0.78
30023,1.5,1.51,1.00
30020,10.0,9.71,0.90
30397,5.5,7.46,0.89
30036,1.0,1.32,0.67
30024,1.0,1.37,1.00
30041,1.0,1.12,1.00
4137,24.0,3.18,0.67
30030,1.0,0.92,0.20
21930,7.0,5.47,0.86
29054,1.0,1.01,0.67
29439,15.0,14.96,0.93
30014,1.5,1.21,0.50
27317,12.0,0.67,0.00
4189,2.0,0.67,0.00
25139,15.0,17.53,0.89
30060,6.0,0.67,0.00
29710,7.0,43.00,1.00
29600,2.0,2.21,0.71
30067,2.0,1.23,1.00
29998,1.0,1.66,0.75
26060,2.5,2.67,0.67
30096,2.0,0.67,0.00
30094,17.5,6.53,0.68
30097,1.0,1.18,0.50
30098,1.0,0.67,0.00
30102,1.0,1.88,0.50
30112,1.0,0.67,0.00
30093,4.0,2.75,0.75
30069,1.0,1.26,1.00
29483,4.5,2.86,0.80
30125,9.5,0.67,0.00
30130,2.5,1.13,0.50
30134,13.0,9.59,1.00
4191,1.5,0.67,0.00
29662,1.0,1.25,0.60
30142,8.5,0.67,0.00
30147,2.0,1.03,0.20
29828,1.5,0.67,0.00
29414,1.0,0.87,0.50
30159,7.0,9.34,0.89
30158,4.0,9.42,1.00
30977,3.0,1.64,0.67
30160,4.5,3.24,0.93
29671,56.0,9.53,0.96
4192,4.0,2.19,0.60
30100,2.0,1.75,1.00
29867,5.0,0.67,0.00
30170,8.0,3.09,0.55
30172,5.0,0.67,0.00
30151,31.5,39.25,0.98
29974,1.0,0.67,0.00
29747,1.0,1.74,0.50
30195,1.0,1.00,0.50
30197,2.5,1.40,0.60
24447,4.0,4.10,0.73
30177,1.5,1.17,0.50
30213,1.0,1.27,1.00
30221,3.5,2.24,0.50
30222,1.0,0.67,0.00
4208,1.5,0.67,0.00
19258,72.0,58.92,0.86
30250,5.5,5.19,1.00
30251,4.0,4.64,0.90
4211,1.0,2.58,0.62
30260,1.0,0.67,0.00
30189,1.5,1.24,0.50
29763,1.5,0.67,0.00
30220,1.0,0.92,0.50
4213,1.5,0.67,0.00
28004,5.0,7.01,0.74
30266,2.0,0.67,0.00
4214,1.5,0.67,0.00
27637,12.0,8.70,0.74
4216,1.5,0.67,0.00
4219,1.5,2.05,0.57
4155,1.0,0.67,0.00
4222,1.0,0.67,0.00
30299,1.0,0.67,0.00
30303,1.0,1.45,0.33
30305,2.5,4.45,0.78
30306,4.5,2.94,1.00
30309,1.0,0.67,0.00
30314,1.5,1.30,0.67
29574,5.0,4.94,0.85
3930,2.5,2.36,0.75
29868,8.5,0.53,0.25
30313,2.5,0.82,0.50
29711,1.5,0.67,0.00
30340,5.0,1.16,0.33
29665,3.0,0.67,0.00
29743,1.0,1.96,0.75
29744,2.0,3.37,0.83
30346,1.5,1.25,0.67
30224,1.5,1.27,1.00
4116,1.0,1.43,0.33
30348,1.5,3.04,0.86
30237,1.0,1.69,1.00
30352,6.0,1.30,0.83
29765,2.0,0.67,0.00
30383,7.5,7.46,0.88
30389,2.5,1.37,0.50
29557,11.0,0.67,0.00
30393,6.0,7.66,0.89
30395,19.0,19.81,0.91
30396,4.0,2.25,0.67
30372,1.0,3.02,0.86
30409,1.5,0.67,0.00
30202,9.5,54.77,0.97
30316,2.0,2.09,1.00
30420,7.5,16.29,0.72
4196,4.5,4.35,0.75
30423,2.0,0.67,0.00
30430,3.0,2.59,1.00
30439,17.0,10.61,0.91
30445,1.0,3.10,0.88
4234,1.0,1.47,0.33
30447,14.0,6.17,0.83
27000,3.5,3.72,0.77
30374,9.5,1.30,0.50
30406,3.0,1.28,0.60
30408,5.0,1.44,0.40
30248,3.5,2.94,1.00
30320,1.0,0.67,0.00
29819,7.5,3.11,0.67
30203,1.0,1.27,0.50
21123,38.0,0.67,0.00
30441,2.0,3.06,0.60
30478,2.0,0.67,0.00
30479,2.0,0.67,0.00
4240,4.0,1.97,0.60
30475,1.0,1.51,0.50
30077,2.5,1.70,0.60
30472,14.0,17.29,0.83
29982,1.5,1.00,0.33
30493,3.5,2.81,0.67
29522,1.0,0.67,0.00
30508,4.0,1.35,1.00
30514,3.5,13.15,1.00
29524,10.0,0.67,0.00
30516,11.0,16.89,0.82
30521,1.0,1.40,1.00
30525,2.0,3.54,1.00
30526,1.5,0.67,0.00
30524,3.0,2.02,1.00
30535,2.5,0.67,0.00
30536,1.0,2.74,1.00
30528,7.5,9.47,0.93
29282,16.0,31.11,0.90
4252,3.0,0.90,0.50
29482,1.5,0.67,0.00
29618,1.0,0.67,0.00
30513,1.5,0.93,0.50
26368,1.5,2.20,0.50
23826,31.0,14.83,1.00
4194,5.0,2.04,0.83
30486,8.0,7.04,0.90
30218,1.0,1.16,0.67
30219,3.0,3.90,0.80
30559,1.0,0.67,0.00
30367,6.0,0.99,0.14
30587,1.0,0.67,0.00
29477,6.5,0.67,0.00
30449,4.0,2.20,1.00
30586,3.5,11.72,0.92
30602,9.5,6.29,0.79
30608,4.0,2.08,0.43
30499,2.0,1.18,0.50
30468,5.0,2.99,0.62
30416,2.5,0.67,0.00
2625,11.5,20.52,0.95
30600,2.0,1.51,1.00
30605,4.0,1.40,0.67
30636,2.5,0.65,1.00
29984,2.0,2.06,0.75
29759,5.0,7.15,0.86
29902,32.0,29.96,0.91
30660,5.5,0.67,0.00
30665,1.0,0.67,0.00
30663,4.0,0.67,0.00
30669,1.0,2.04,0.80
26955,8.0,1.00,0.25
30678,6.0,0.67,0.00
4175,54.0,24.55,1.00
29337,3.5,2.40,0.67
30688,1.0,0.67,0.00
29511,1.5,2.12,0.71
30692,1.0,1.26,1.00
30558,1.0,0.67,0.00
27578,11.0,3.70,0.53
30701,2.0,1.16,0.33
30713,1.5,0.67,0.00
30726,2.0,0.90,0.50
30730,3.0,1.16,0.20
30591,10.0,5.73,0.85
30743,4.0,5.48,1.00
30759,1.0,1.51,0.50
29672,1.5,0.67,0.00
30766,1.0,1.65,0.50
30771,2.0,2.56,1.00
30465,2.5,1.01,0.50
30773,2.0,0.82,0.50
30776,1.5,1.22,0.67
30656,4.0,0.75,0.50
30637,1.0,1.51,0.50
30757,3.5,3.19,0.89
30631,16.0,16.06,0.40
30635,7.0,7.54,1.00
30737,8.0,0.91,0.40
21484,28.0,19.52,0.80
30705,23.5,24.85,0.93
30644,1.0,0.89,0.33
29926,1.0,0.67,0.00
30803,1.0,1.14,0.50
30804,1.0,1.49,0.60
30805,1.0,0.67,0.00
29872,5.0,8.81,0.87
30808,1.5,0.67,0.00
30811,2.0,2.92,0.71
30812,3.0,4.23,0.90
30610,8.0,5.32,0.88
30814,2.0,0.89,0.33
30806,4.0,4.73,0.92
30821,1.0,0.67,0.00
30829,3.0,3.49,0.89
30741,1.0,0.67,0.00
30822,55.0,55.86,0.85
30746,1.5,2.00,0.75
30845,1.0,3.86,0.83
4277,6.5,6.79,0.88
30851,5.0,1.16,0.20
30834,1.0,0.67,0.00
30865,4.17,0.67,0.00
30825,4.0,2.76,0.75
30839,1.0,1.41,0.50
30884,1.0,1.17,0.50
30887,1.0,1.10,0.67
25778,42.0,0.67,0.00
30127,4.0,4.03,1.00
30902,2.0,2.59,0.50
30905,2.5,0.67,0.00
30907,1.0,0.67,0.00
4279,2.0,2.61,1.00
4280,6.0,0.67,0.00
4281,9.0,1.29,0.33
30938,3.5,0.67,0.00
28938,7.0,1.96,0.36
30942,3.0,3.35,0.89
4285,1.0,1.39,1.00
30342,14.0,19.93,0.88
30912,4.0,0.67,0.00
30560,1.5,0.67,0.00
30962,4.0,1.16,0.20
30981,1.5,0.67,0.00
30630,1.0,2.12,0.67
30993,6.5,17.15,0.97
4288,4.0,1.53,0.50
29869,16.0,1.69,1.00
31009,1.0,0.67,0.00
30987,3.0,0.67,0.00
30074,2.0,1.23,0.33
31019,8.0,13.01,0.92
30951,1.5,0.67,0.00
4289,1.0,1.22,1.00
31028,11.5,14.12,0.81
30842,3.5,0.92,0.50
30896,6.0,2.92,1.00
3274,10.0,10.00,1.00
31037,8.5,15.73,0.92
31043,3.0,1.33,0.50
4292,2.5,1.77,1.00
31030,1.5,0.67,0.00
30530,7.0,1.09,0.67
31055,3.5,1.51,0.50
31057,11.5,5.48,1.00
4264,2.5,0.67,0.00
31060,3.0,0.67,0.00
4135,2.0,5.95,0.87
30117,12.0,0.67,0.00
30946,1.0,0.67,0.00
29105,3.5,0.67,0.00
31074,6.0,1.80,0.60
27724,1.0,0.67,0.00
31099,7.0,1.64,1.00
4035,1.0,1.64,0.40
30891,3.0,2.12,0.71
31116,2.5,4.23,1.00
31001,1.0,14.30,0.68
31079,16.5,19.70,0.89
31119,5.0,0.67,0.00
31125,3.0,0.67,0.00
31118,2.0,2.07,0.75
31134,1.0,0.67,0.00
31091,1.5,0.67,0.00
31145,34.0,28.25,1.00
4101,4.0,0.67,0.00
31151,5.0,3.56,1.00
31153,4.0,2.93,0.73
30944,1.0,1.60,1.00
30828,1.0,2.01,0.60
29941,2.0,2.48,0.71
31155,0.5,2.51,0.83
31163,1.5,0.67,0.00
4301,1.5,1.83,1.00
26739,9.0,5.46,0.92
26740,3.5,7.08,0.71
31182,1.5,0.67,0.00
31184,1.0,0.67,0.00
30894,3.0,1.31,0.67
31090,1.0,1.15,0.67
4300,4.0,0.67,0.00
31189,3.0,1.51,0.50
27237,10.0,1.71,0.81
31206,4.0,5.75,0.73
31204,4.5,8.57,0.95
31123,7.0,1.02,1.00
31191,4.0,1.46,1.00
21528,1.0,0.87,0.50
31208,1.0,1.57,0.67
31302,2.0,1.60,0.75
23997,5.0,1.15,0.17
29163,7.0,3.36,0.60
30976,5.5,2.18,0.27
31216,1.0,0.67,0.00
31254,2.0,1.86,0.75
4314,1.5,0.00,1.00
31689,4.5,11.08,0.62
28290,1.0,0.67,0.00
31285,4.5,0.67,0.00
30984,3.0,1.93,0.50
31238,1.5,1.72,0.40
31267,2.5,1.95,0.60
31290,3.0,0.96,0.50
3910,1.0,1.68,1.00
4320,7.5,0.67,0.00
30246,3.5,0.67,0.00
31299,11.5,10.15,0.79
31162,11.0,17.26,0.89
31303,3.5,1.72,1.00
31304,7.0,3.26,0.50
31310,20.5,0.67,0.00
30742,11.0,8.15,1.00
30979,1.5,0.67,0.00
31309,2.0,0.67,0.00
31269,1.0,0.67,0.00
31342,1.0,0.67,0.00
31197,12.0,9.90,0.85
31346,4.0,2.01,0.67
31353,1.0,0.67,0.00
31364,1.0,2.71,0.83
4105,30.5,14.97,0.95
31226,7.0,3.21,0.80
31362,1.0,1.29,0.67
31326,1.5,1.43,0.67
29191,3.0,1.21,0.33
31368,2.0,0.67,0.00
31370,8.0,2.67,0.33
30889,23.0,12.55,0.91
31394,1.0,1.96,1.00
31398,0.5,1.01,1.00
31399,2.0,1.38,1.00
29342,1.5,0.67,0.00
29341,1.0,1.59,0.67
29340,1.0,0.67,0.00
29117,2.0,4.74,0.92
31402,1.0,1.40,1.00
31404,1.0,1.41,1.00
31405,1.0,1.27,0.50
4324,6.0,2.94,0.82
30331,1.5,1.51,0.75
31425,10.0,6.97,0.89
31331,3.0,0.67,0.00
25968,1.0,1.82,0.57
31434,1.5,3.04,0.50
31435,3.0,2.14,1.00
31439,1.0,1.16,0.50
31440,9.0,9.66,1.00
29462,3.0,0.95,0.50
31448,1.5,0.67,0.00
31452,1.5,0.67,0.00
31451,1.5,0.67,0.00
30999,4.5,3.16,0.83
31161,1.0,0.67,0.00
31284,1.0,0.67,0.00
31005,54.0,24.11,0.93
19025,10.0,6.28,1.00
30496,1.0,0.67,0.00
31482,2.0,0.67,0.00
31491,2.5,0.67,0.00
31488,1.0,0.67,0.00
31495,1.5,0.67,0.00
30718,12.5,33.38,0.93
30831,5.0,4.07,1.00
28017,2.0,0.67,0.00
31512,27.5,15.78,0.78
31514,3.5,6.13,0.78
31522,2.0,2.53,1.00
31526,2.5,2.98,0.67
4330,1.5,1.79,0.60
23828,21.0,0.73,0.17
31340,2.0,0.67,0.00
31117,3.0,1.64,0.57
30934,3.0,1.22,0.40
27352,62.5,0.67,0.00
31540,2.0,0.67,0.00
31080,2.5,2.99,0.80
25267,1.0,0.90,0.50
29478,31.0,25.91,0.85
30868,2.5,0.67,0.00
31559,1.0,0.67,0.00
30972,4.0,1.75,1.00
4340,2.5,0.67,0.00
31549,3.5,5.38,0.92
23802,2.0,1.62,0.67
31596,1.5,0.67,0.00
29552,12.0,3.38,0.20
31355,0.5,0.67,0.00
31586,3.5,10.10,0.90
4343,1.0,0.67,0.00
31462,3.5,4.48,0.79
4061,3.5,2.05,0.56
31610,5.0,1.55,0.75
31609,6.0,5.32,0.75
31607,1.0,0.67,0.00
4345,1.0,0.67,0.00
4341,5.5,4.39,1.00
4347,1.0,0.67,0.00
31627,1.5,1.32,0.50
31634,1.0,1.86,1.00
31635,2.5,0.84,1.00
28169,5.0,4.49,0.86
31641,16.5,25.87,1.00
31642,1.0,0.67,0.00
31643,6.0,2.13,0.71
31679,4.0,0.67,0.00
31646,4.0,1.86,0.50
31649,7.0,7.87,0.85
31250,6.0,2.53,0.70
31418,14.5,7.82,0.70
31655,1.5,2.86,0.75
32253,4.0,7.51,0.88
31510,3.0,2.08,0.83
31656,3.5,2.75,0.56
30699,8.0,2.67,0.75
31654,2.5,2.78,0.88
31666,1.0,1.16,1.00
31628,3.0,0.78,1.00
29513,3.5,1.65,0.50
31539,1.0,0.67,0.00
23231,14.5,2.27,0.50
31696,1.5,1.70,0.50
31513,5.0,3.08,0.71
32436,1.5,1.16,0.50
30319,19.0,9.74,0.83
4278,2.5,1.43,0.67
31598,6.0,6.02,1.00
31714,7.0,5.11,1.00
31715,1.0,0.67,0.00
31717,2.0,0.67,0.00
29745,1.0,0.67,0.00
31729,2.0,0.67,0.00
31730,2.0,0.67,0.00
31731,2.0,0.67,0.00
31423,11.5,7.69,0.88
4334,1.5,0.67,0.00
4333,2.0,0.67,0.00
26133,24.0,21.78,0.94
31747,7.0,6.43,0.64
31755,1.5,0.67,0.00
31754,3.5,26.08,0.67
29749,2.0,0.67,0.00
31765,6.0,4.95,1.00
30615,3.0,0.67,0.00
29005,10.0,5.42,0.75
31768,11.5,1.17,0.50
30612,7.5,8.29,0.84
31762,2.0,1.88,1.00
31503,1.5,0.67,0.00
31781,1.0,0.82,0.50
31201,3.0,1.13,0.33
31446,2.0,3.64,0.62
30959,1.0,0.67,0.00
31794,8.0,0.67,0.00
4366,1.5,2.21,0.75
31795,7.0,6.23,0.85
31803,1.0,0.95,0.50
31790,3.0,1.54,0.43
31825,1.5,1.30,0.50
31854,1.5,0.67,0.00
30027,5.0,4.59,0.92
31864,1.0,0.96,0.50
4372,1.5,0.97,0.50
31785,2.0,2.40,0.86
31653,6.0,6.94,0.80
31651,0.5,3.86,0.50
28560,2.0,1.90,0.67
4376,1.5,1.76,0.67
31882,4.0,1.16,0.20
31793,3.5,2.19,1.00
31884,1.5,0.72,0.33
31499,3.5,4.16,0.92
31366,7.5,7.89,1.00
31888,1.5,0.67,0.00
31822,4.0,5.82,0.86
31858,1.5,0.67,0.00
31893,2.5,1.93,0.60
31707,1.5,0.67,0.00
31898,4.0,1.36,0.50
31899,6.5,0.67,0.00
31796,4.0,4.87,0.75
31910,7.5,4.32,1.00
30402,2.5,0.67,0.00
31469,1.0,1.15,1.00
4380,1.5,0.67,0.00
4360,4.0,0.67,0.00
4382,4.5,0.67,0.00
31823,5.0,0.86,0.50
31789,1.0,0.67,0.00
4384,0.5,0.67,0.00
4386,1.5,0.67,0.00
4389,1.0,1.97,0.50
31936,2.0,1.99,1.00
31949,5.5,2.75,0.80
31861,1.5,2.24,0.67
30916,2.0,2.12,0.60
31962,2.0,3.56,0.83
31951,3.5,3.48,0.78
31974,3.5,1.23,0.67
31808,1.5,1.03,0.50
31986,3.0,4.04,0.89
31990,3.0,6.21,0.92
32005,5.0,3.90,0.70
32016,1.0,0.67,0.00
31968,1.0,0.67,0.00
32018,2.0,0.67,0.00
31985,1.5,0.67,0.00
32019,3.5,2.70,0.88
32025,2.0,2.57,0.83
32035,1.0,2.54,1.00
32015,15.5,14.61,0.90
32039,1.5,3.09,0.67
32044,3.0,1.35,1.00
32048,4.0,1.21,1.00
31335,1.0,1.58,1.00
31315,1.0,0.75,0.33
32062,3.0,1.51,0.60
31800,3.0,1.20,0.50
32064,1.5,0.67,0.00
30619,8.0,13.78,1.00
31969,4.0,6.15,0.75
32069,1.5,1.33,1.00
32074,5.0,2.74,1.00
31924,7.0,4.66,0.67
32076,52.0,33.37,0.89
32089,1.0,1.27,0.50
29148,17.5,19.63,0.88
31866,1.0,2.01,1.00
32099,8.5,6.12,0.82
32105,9.0,5.35,0.88
32111,1.0,1.56,0.60
32112,5.0,2.02,0.67
32113,138.5,4.95,0.03
4401,1.0,0.67,0.00
32132,2.0,1.94,0.75
28043,6.5,5.91,1.00
4405,1.5,0.67,0.00
4406,8.0,2.31,0.60
32142,5.5,0.67,0.00
31298,6.0,1.13,0.12
4414,1.5,3.78,0.70
32131,2.0,0.97,0.50
31128,2.5,0.67,0.00
32030,2.0,1.33,1.00
32156,1.0,0.67,0.00
32139,1.0,0.67,0.00
32130,0.5,1.11,0.50
28972,2.0,2.23,0.57
32040,2.0,2.14,0.44
32043,1.5,1.96,0.71
32179,1.0,0.67,0.00
32181,1.0,0.67,0.00
32184,4.0,7.59,1.00
4418,17.0,2.89,0.67
31623,1.0,0.67,0.00
31838,1.5,0.71,0.67
31697,3.0,1.78,0.40
31805,2.0,1.54,0.57
32183,1.5,1.72,0.50
32180,1.5,1.28,0.60
30035,0.5,0.92,0.50
32216,1.5,0.94,0.33
32197,3.0,2.40,1.00
30875,2.0,0.67,0.00
31229,8.5,0.67,0.00
31478,2.0,1.69,0.25
32224,2.0,3.75,0.78
30707,3.0,0.67,0.00
4425,1.0,0.67,0.00
31773,16.5,14.73,1.00
